time	y	z
0	-0.0193381829187274	0.0603120346849026
0.01	0.358605537251101	-0.0124788927607984
0.02	0.507428193988124	-0.188203115294514
0.03	0.827452291959908	-0.288400255803153
0.04	0.993621583380764	-0.300702899542016
0.05	1.10841888520018	-0.5008643768829
0.06	1.24915502684152	-0.398339005996223
0.07	1.4960091854363	-0.609049245924717
0.08	1.6572920053131	-0.582711279566605
0.09	1.63439244796775	-0.68487910467434
0.1	1.71244554042144	-0.84708438972672
0.11	1.87693663292162	-0.857004405787174
0.12	1.90350188281519	-0.892563517309178
0.13	1.8491830883082	-0.870790464275012
0.14	1.77046006754173	-1.00100972693839
0.15	1.86792851669312	-1.04455754566994
0.16	1.82342944147324	-1.03829255563962
0.17	1.70776290633969	-1.04301473652477
0.18	1.62154009610927	-0.94403742326661
0.19	1.43892996012338	-0.864954356625674
0.2	1.22365559598392	-0.935061722749884
0.21	1.08917925399811	-0.845502929555206
0.22	0.914991085235989	-0.763588278030144
0.23	0.773024196030583	-0.596398412425174
0.24	0.50984400754034	-0.398269893108567
0.25	0.20643574638711	-0.263457174787093
0.26	0.0461467309854925	0.080317837006443
