time	y	z
0	0.0339644694235176	-0.026556235285606
0.01	0.315380709204238	-0.0989266147116693
0.02	0.607121940383549	-0.355235561524484
0.03	0.860320873006655	-0.405147864945177
0.04	0.995003733182449	-0.430725267874932
0.05	1.1827982928119	-0.602243828105348
0.06	1.32836124621224	-0.802810148829453
0.07	1.40348587974614	-0.749530489131144
0.08	1.51385970032959	-0.771915645206079
0.09	1.61838681641427	-1.01119100456211
0.1	1.69001281151879	-0.954331232840799
0.11	1.68174742595293	-0.892050143273169
0.12	1.54730005545873	-0.906356901794463
0.13	1.50041405842101	-0.971182559496683
0.14	1.60127371504156	-0.990785242480748
0.15	1.50162517118907	-0.87485744172272
0.16	1.20697551615428	-0.813913853469124
0.17	1.17175944247091	-0.811129730120558
0.18	1.04210575730925	-0.582122448866653
0.19	0.714285016113369	-0.561341866810003
0.2	0.445759067179496	-0.417634430829698
0.21	0.263266416783791	-0.212979450103583
0.22	-0.0925413031131029	-0.0815328002602629
