time	y	z
0	0.00501828268170357	-0.04541400578442
0.01	0.107346519616606	-0.253065827095343
0.02	0.259575175715214	-0.353237310213493
0.03	0.383632525236497	-0.366895402346587
0.04	0.642425486855165	-0.502635834686451
0.05	0.736161385130084	-0.640291344301197
0.06	0.795511139842807	-0.741081941732852
0.07	0.946431331455267	-0.894591306397892
0.08	1.08287867488258	-0.861684919748229
0.09	1.0875408905483	-1.00146398413165
0.1	1.06834864885165	-1.03260352158691
0.11	1.16516846615924	-1.07498693706043
0.12	1.12822599075502	-0.98066154297587
0.13	1.34695314305378	-1.00036493145859
0.14	1.25533677174142	-0.968580938939117
0.15	1.1609483232013	-1.00775071660349
0.16	1.2415020364943	-0.961920728733037
0.17	1.20977212134516	-0.84896106911607
0.18	1.09960720946184	-0.957035484849506
0.19	1.04499810695267	-0.79969555386514
0.2	1.10564486625783	-0.730535041757114
0.21	0.914642303706259	-0.669652705207861
0.22	0.975108015376634	-0.689355893067859
0.23	0.877025845327539	-0.481838672471791
0.24	0.656916695160738	-0.485345494907581
0.25	0.673702659076035	-0.456563296383902
0.26	0.47846421566155	-0.322888563426161
0.27	0.409845961711904	-0.169916894513341
0.28	0.240244646904232	-0.0155439422889498
0.29	-0.0990234241820872	-0.086391652757308
