time	y	z
0	0.0460502958856523	-0.0809329986506499
0.01	0.285881920736283	-0.12128967436082
0.02	0.561555102402344	-0.375164258258624
0.03	0.766958015020937	-0.448010219443276
0.04	0.849409827003256	-0.701324034796958
0.05	1.10450761457905	-0.82365248847505
0.06	1.18440780883655	-0.843630645414732
0.07	1.43992086223327	-0.885030947521914
0.08	1.43695595812052	-0.951869608208869
0.09	1.52953402220272	-0.902882057404843
0.1	1.48205432523973	-1.02987110060561
0.11	1.42622376584448	-0.948794664789561
0.12	1.48542838271707	-1.06512077142035
0.13	1.41291131896898	-1.020331832121
0.14	1.21760759825818	-0.914874516958594
0.15	1.06975460695103	-0.70320262709447
0.16	0.895514160413295	-0.66823764005315
0.17	0.845347325205803	-0.553071568192953
0.18	0.434982901467011	-0.444379378337612
0.19	0.35485035979189	-0.182921031270281
0.2	0.0318327202927321	0.0921018239245725
