time	y	z
0	-0.0295930169522762	0.0729725686711938
0.01	0.267887603848428	-0.046415144017601
0.02	0.535237153566256	-0.311961057008425
0.03	0.661925861219689	-0.443200655077687
0.04	0.833598707840964	-0.513170494372719
0.05	0.96710021535866	-0.58988581678224
0.06	1.11461927070767	-0.648653558885925
0.07	1.28343109743372	-0.710008973745726
0.08	1.38611546848416	-0.738682810937509
0.09	1.45424759038649	-0.788045312428777
0.1	1.63521086640656	-0.970638037743752
0.11	1.61264875253402	-0.970780663013028
0.12	1.62085157245472	-0.903861880670026
0.13	1.6212918668434	-0.98129968571211
0.14	1.66534110304639	-0.947134447411986
0.15	1.5755607405398	-0.887422164133833
0.16	1.50688808509074	-0.972847747251363
0.17	1.3989823138386	-0.911329403957646
0.18	1.35101518001109	-0.928770255591515
0.19	1.1140553787306	-0.799546381870669
0.2	0.988883497035131	-0.69194393853079
0.21	0.921618362368271	-0.680204286088777
0.22	0.720540237174183	-0.493845146607359
0.23	0.374146731470525	-0.429827528773548
0.24	0.192645052385703	-0.254152702196856
0.25	-0.00674320864491165	-0.0319918207086902
