time	y	z
0	-0.089333899365738	0.0473715261824272
0.01	0.221421206655166	-0.272808543383639
0.02	0.279738276449517	-0.47779262151496
0.03	0.440119296567484	-0.604356817607496
0.04	0.566541377441527	-0.779871408852412
0.05	0.830124475930102	-0.881914632031423
0.06	0.932844951855065	-0.993872383867136
0.07	1.01982909164484	-1.07342643081769
0.08	0.931450004021691	-1.08486387402186
0.09	0.9874495465497	-0.958892812003093
0.1	1.09942188383319	-1.0223591406753
0.11	1.00303661306389	-0.819712003099688
0.12	0.972334152127208	-0.838821442750481
0.13	1.00939697098941	-0.854973434172784
0.14	0.98862896136293	-0.660729272878576
0.15	0.871785146911621	-0.720913278138257
0.16	0.942334895174997	-0.564663080745253
0.17	0.748676977755717	-0.486703243981639
0.18	0.663200622550712	-0.275393937031045
0.19	0.483020709197937	-0.246200598861191
0.2	0.289336454493478	-0.111927290896926
0.21	0.2213868260907	-0.0440789914135928
0.22	0.0976986433379352	0.073053247504699
