time	y	z
0	0.0590352488681674	0.0163506219356482
0.01	0.259943256148333	-0.117392656599583
0.02	0.35487187640385	-0.399444730842899
0.03	0.563050351467811	-0.426531926314157
0.04	0.584359293050466	-0.520048276199678
0.05	0.719496986003202	-0.624367581850214
0.06	0.847038185135979	-0.814693127074435
0.07	0.992826146089736	-0.893942072473062
0.08	1.03395377811861	-0.892112546495778
0.09	1.17233662316576	-1.00524970519337
0.1	1.20015386577788	-1.053087427715
0.11	1.22302014484231	-1.08954065214973
0.12	1.26992691403462	-0.901084587023405
0.13	1.15688775684914	-1.01920028045754
0.14	1.20026231534078	-1.02572109017934
0.15	1.30889234004749	-0.931894797165945
0.16	1.2716557079104	-0.952209273155106
0.17	1.08310210227127	-0.771299289359663
0.18	1.0310631620232	-0.817872910484532
0.19	1.1093629484519	-0.77930218606959
0.2	1.00458160132848	-0.573562925838664
0.21	0.938494833843369	-0.607632467557946
0.22	0.717014516343903	-0.534100874284089
0.23	0.569386284184976	-0.377414399741046
0.24	0.500827796653741	-0.20779155129345
0.25	0.364035657193673	-0.276752078427122
0.26	0.092854560998464	-0.0726319895274307
0.27	-0.0892271178774536	-0.0229283563349656
