time	y	z
0	-0.00463636047206819	-0.0731834387825524
0.01	0.364773672317258	-0.114672719091094
0.02	0.664536981450187	-0.159714732856133
0.03	0.869453242653981	-0.238022901467003
0.04	1.02670325099284	-0.377878949590784
0.05	1.35925313905916	-0.408524369371279
0.06	1.51479061325081	-0.43078661923562
0.07	1.54522820878257	-0.547135542575622
0.08	1.80617780568492	-0.692616022956696
0.09	1.79267848143354	-0.695035515784864
0.1	1.92927827784895	-0.675478614933389
0.11	2.0087604759054	-0.744892608869513
0.12	1.99361059200019	-0.973047967820453
0.13	1.93659387266056	-0.932943957791561
0.14	1.94774270123906	-1.01299916033842
0.15	1.72276449124329	-1.08415606717126
0.16	1.71053637368087	-1.03071301113513
0.17	1.57124694440928	-0.940157772491621
0.18	1.3738956308458	-0.981306632280408
0.19	1.21967563672095	-0.863276629818407
0.2	1.07521917934322	-0.852543886183029
0.21	0.884727353928611	-0.635206779937061
0.22	0.542916538592221	-0.499839849675023
0.23	0.227498445483959	-0.372163014742886
0.24	-0.061668539699167	0.0178497226548168
