time	y	z
0	-0.0322599524632096	0.0457112031340147
0.01	0.175024136450671	-0.199591489198851
0.02	0.302537287285375	-0.4169280003475
0.03	0.553749457219362	-0.505389610223037
0.04	0.712832956699952	-0.679673736474643
0.05	0.739001771322997	-0.682501437968032
0.06	0.947458696197277	-0.803105602186676
0.07	0.998494249586148	-0.938190247938949
0.08	1.23793870446592	-0.842253347685105
0.09	1.26015092097912	-0.867495033148918
0.1	1.36652173984427	-1.02815662529376
0.11	1.26109661957188	-1.03744975635382
0.12	1.36402380643164	-1.05115897015615
0.13	1.40146176703274	-1.05043972814411
0.14	1.31815766039988	-0.9530769678072
0.15	1.27113129230156	-0.935946380004056
0.16	1.21703131694909	-0.964572612738343
0.17	1.27462930558938	-0.888975571306808
0.18	1.19502125432103	-0.756672766027781
0.19	1.14785765824294	-0.801790889139229
0.2	0.989343361900678	-0.605004836778174
0.21	0.898039114875333	-0.481854965033349
0.22	0.705037205325737	-0.383966022498202
0.23	0.545303784761324	-0.44250238881619
0.24	0.434466870108443	-0.286123790349219
0.25	0.224069015091814	-0.0814467905129561
0.26	-0.0436498375609517	0.0349885964292795
