time	y	z
0	0.0450121594592929	0.0357942898679188
0.01	0.361783799891746	-0.17498726921994
0.02	0.518730367599707	-0.322809079473255
0.03	0.810725111788005	-0.317604574613511
0.04	0.962491649164711	-0.568153526706245
0.05	1.17296722812186	-0.577591761120434
0.06	1.15008480936713	-0.611994447358466
0.07	1.25180928870588	-0.82651419315354
0.08	1.37175073040436	-0.866192769087707
0.09	1.46810176927792	-0.921014769155056
0.1	1.51621176733482	-0.952394136099763
0.11	1.67855551465087	-0.957682884943801
0.12	1.51536482599236	-0.95014005420752
0.13	1.48298493514616	-0.96826767136237
0.14	1.44420118216621	-0.915994885697541
0.15	1.43655953494619	-1.05296922783517
0.16	1.42442067638524	-0.976975251274034
0.17	1.14309517868287	-0.881887671639975
0.18	0.989317130405255	-0.784771732550146
0.19	0.941508529716064	-0.744613304461501
0.2	0.650396123196796	-0.52087294844079
0.21	0.556015617326554	-0.459166664156609
0.22	0.214082155227116	-0.169117361351281
0.23	0.0897968356963247	-0.0971809906830839
