time	y	z
0	0.00126912738196552	-0.0469601176642363
0.01	0.19292991185527	-0.245089748577008
0.02	0.581421586725219	-0.24267609602787
0.03	0.750227180683073	-0.54724511002483
0.04	0.995435423574193	-0.596507995765609
0.05	1.14976491875811	-0.811895060937927
0.06	1.10929615438764	-0.857233235953693
0.07	1.28507402387655	-0.904806006206971
0.08	1.4853596740869	-0.85097823266761
0.09	1.5333617778514	-0.987044999700848
0.1	1.39501983032376	-1.06148470615038
0.11	1.50992072189972	-0.98623381278768
0.12	1.43440023870397	-1.05728700683406
0.13	1.31585643715236	-0.982414568066489
0.14	1.24330553549549	-0.910362644141965
0.15	1.15595117804442	-0.805635849418868
0.16	0.980647385389124	-0.789809341037533
0.17	0.993856947201086	-0.569155199160882
0.18	0.754115423561093	-0.467319661348322
0.19	0.439496095239474	-0.323219242957862
0.2	0.259623368326236	-0.101024110401919
0.21	0.0258727678563446	0.0163020629528025
