time	y	z
0	-0.0254732602275908	0.000809227763269599
0.01	0.192863759977211	-0.166943277633557
0.02	0.434386181818055	-0.154007030858066
0.03	0.769793001788535	-0.145849242449809
0.04	0.871686082745769	-0.2375753946154
0.05	1.18560694613095	-0.392655073513351
0.06	1.2050004064305	-0.5017548583698
0.07	1.30564892245457	-0.561432066977697
0.08	1.48455132201447	-0.633155023148511
0.09	1.60523651948731	-0.590686166759834
0.1	1.75787571681929	-0.753720639233366
0.11	1.74446143791346	-0.873826780039306
0.12	1.74173767504814	-0.859514156821523
0.13	1.9085393488141	-0.820519332206958
0.14	1.79536111066118	-1.00199567393775
0.15	1.87396841130352	-0.876214720512084
0.16	1.91720963673267	-0.989682368183803
0.17	1.73316830484463	-0.910956458025812
0.18	1.65710451104013	-0.982166433981861
0.19	1.62972639988709	-0.903197440171152
0.2	1.48288372757046	-1.02583996751439
0.21	1.36168193751946	-0.986019442252346
0.22	1.24658852952666	-0.82561275675847
0.23	1.14256661300148	-0.730928837528676
0.24	0.959080496190915	-0.698753673606462
0.25	0.805094836319664	-0.644990388988467
0.26	0.58953585772376	-0.457042195915049
0.27	0.237860317175676	-0.211282505066227
0.28	0.0400783511344343	-0.0981846607481493
