time	y	z
0	0.0372027887962759	-0.0422336882173908
0.01	0.236314179630077	-0.0121183442559167
0.02	0.642827481220587	-0.241505421837749
0.03	0.823497014157632	-0.262876596749769
0.04	1.16679160109182	-0.328534657661824
0.05	1.43626401716401	-0.413236526529841
0.06	1.48630388969862	-0.457467688630858
0.07	1.6822814595963	-0.496390564604389
0.08	1.82452668280372	-0.665411014838373
0.09	1.84978014250226	-0.817494121874195
0.1	1.89653004523867	-0.835748379020708
0.11	1.92967315017094	-0.869711795848059
0.12	2.01250181103905	-0.812844474245737
0.13	2.0074988817753	-0.901686794007893
0.14	1.97542060721606	-0.977463687494991
0.15	1.89041402277568	-0.996481122172707
0.16	1.61931347382098	-0.945226947353882
0.17	1.52228453335659	-0.887671012491743
0.18	1.42444166707364	-0.936926077118632
0.19	1.18490187547562	-0.911667518188758
0.2	0.937374411747018	-0.738585494439465
0.21	0.623629430777505	-0.539221816044889
0.22	0.326081484857074	-0.356897775646365
0.23	0.0357552850618958	0.0579904204417647
