time	y	z
0	-0.0783056111540645	0.00483737474704262
0.01	0.199660532319657	-0.203958473587854
0.02	0.597073208101571	-0.197389017064819
0.03	0.762430923128855	-0.381488091669598
0.04	1.05722107187968	-0.442381389822854
0.05	1.15413339988267	-0.521462466196874
0.06	1.24152623539644	-0.62336784182019
0.07	1.4307391613895	-0.866974973497727
0.08	1.63006933277457	-0.927710485810093
0.09	1.6427094130238	-0.819205855675097
0.1	1.62975956325935	-1.02853542058735
0.11	1.64249963532202	-1.03144582980427
0.12	1.70644383252183	-0.926834482462557
0.13	1.53581451330534	-0.936848050625935
0.14	1.61226410425253	-0.977699918699577
0.15	1.5442393389238	-0.989130523378312
0.16	1.28257703426148	-0.880712082621016
0.17	1.12528115057325	-0.724137315796805
0.18	0.956669117967899	-0.752977017420738
0.19	0.751774380378779	-0.639722681063691
0.2	0.579797159161896	-0.343579476953591
0.21	0.222216324045993	-0.228889937548477
0.22	0.0179393792059273	0.0535455818988575
