time	y	z
0	0.0252423744648695	0.0464723968103175
0.01	0.213544731161371	-0.123989348151104
0.02	0.426733748019859	-0.215820635503083
0.03	0.79066131343618	-0.400308442805769
0.04	0.911204287945107	-0.514467468630038
0.05	1.0811923017446	-0.627728437543202
0.06	1.1922884885136	-0.680488331649654
0.07	1.24585090911686	-0.641091989031099
0.08	1.46426938642673	-0.871027030903479
0.09	1.56814935752824	-0.766314770093395
0.1	1.6292139639426	-0.953473070694363
0.11	1.61563564550951	-0.869091475717945
0.12	1.56533270469233	-1.0306221752145
0.13	1.59468985610008	-0.981752487369884
0.14	1.55430318841599	-0.919697293615569
0.15	1.63994935050607	-0.943740643201964
0.16	1.60811244669072	-1.00273939146182
0.17	1.45048230389059	-1.02264246978218
0.18	1.23462035696693	-0.901125600117541
0.19	1.15313834165297	-0.736330975897631
0.2	1.02967563780956	-0.782674604490184
0.21	0.985886564547941	-0.648216261470803
0.22	0.7416350984063	-0.553803793481243
0.23	0.418595816019177	-0.432153583145402
0.24	0.219952559790388	-0.143848672191021
0.25	-0.0315109262242913	0.0149405945726847
