time	y	z
0	-0.0585445455275476	0.0374404373422777
0.01	0.155503368520131	-0.106645788166552
0.02	0.365721975798771	-0.348507882197192
0.03	0.593229141090364	-0.449563319489648
0.04	0.671357772688142	-0.580136838476794
0.05	0.83115549000569	-0.716541812230466
0.06	0.970119026298692	-0.819384200748277
0.07	1.00653597017653	-0.77245432684252
0.08	1.0739047822524	-0.98745446198548
0.09	1.20847454897335	-0.895073740949838
0.1	1.12577267248332	-0.928219059042451
0.11	1.21434078115608	-0.948308531617804
0.12	1.32128835985046	-1.08151082189469
0.13	1.36570409561567	-1.0550055927477
0.14	1.23035260394276	-0.967194642184083
0.15	1.35481444279272	-0.906812546587181
0.16	1.1673817345557	-0.945192147108646
0.17	1.12656214224323	-0.86877458295669
0.18	1.05737098927817	-0.829455609239823
0.19	1.1548226605151	-0.693968067270645
0.2	1.03591366893515	-0.564664214425125
0.21	0.803120048339536	-0.543916038663206
0.22	0.797549436349723	-0.574932404297837
0.23	0.674003476326115	-0.333191121259495
0.24	0.569426302802117	-0.239776863632857
0.25	0.264590624087543	-0.164331209744615
0.26	0.227232210433995	-0.0834048652951765
0.27	0.0678409220650792	0.0443944410785224
