time	y	z
0	0.0376055056229234	0.0376575984143957
0.01	0.345731087849468	-0.153655656809122
0.02	0.668162444874275	-0.273469732487949
0.03	0.863410651236619	-0.400251663292994
0.04	0.927438330024188	-0.511497026849068
0.05	1.14619338830109	-0.471047770548696
0.06	1.39669797869422	-0.719280077868113
0.07	1.5779772016266	-0.766195011726259
0.08	1.5748423403737	-0.797628178441503
0.09	1.70841794121195	-0.904530064668212
0.1	1.74454581333586	-0.928669677517697
0.11	1.75590166086331	-1.05747868230823
0.12	1.63538403884769	-0.95075056302633
0.13	1.66346039008465	-0.901538213336442
0.14	1.53504897110657	-1.01107836739368
0.15	1.47712116102219	-1.02078348142654
0.16	1.38100666685053	-0.996395175976064
0.17	1.20311505548764	-0.91125915208566
0.18	0.959520236381969	-0.656651602073168
0.19	0.822655578348632	-0.617709678182752
0.2	0.541477157629657	-0.544197835431542
0.21	0.374092056677669	-0.153355201086865
0.22	-0.0123174355830997	0.0520743226339616
