time	y	z
0	0.0177102734334767	0.0630222824091261
0.01	0.243862960326201	-0.189933978688393
0.02	0.356493142577869	-0.286429467360203
0.03	0.386382183977475	-0.429978687559697
0.04	0.517236735687373	-0.498220090190107
0.05	0.688445709319896	-0.619992085762454
0.06	0.797539893710182	-0.859132476047713
0.07	1.00548519601284	-0.789099267794121
0.08	1.09158353201129	-0.853439935434087
0.09	1.05974114905128	-1.02294076756281
0.1	1.04783827489415	-0.925418139886513
0.11	1.238805208062	-0.897894860425029
0.12	1.21840623061191	-1.04742841579015
0.13	1.22566402338154	-1.02043711650988
0.14	1.21117806464919	-0.91752042231944
0.15	1.2056277032245	-0.889632688176934
0.16	1.18502906731039	-1.01651660619529
0.17	1.19749138311502	-0.81637992474204
0.18	1.11731926378347	-0.890963784139957
0.19	1.11017293654555	-0.870651407917911
0.2	1.09755728477629	-0.836713456249964
0.21	1.02032162217439	-0.735853032143084
0.22	0.972902748847212	-0.545181698107927
0.23	0.88702194605501	-0.489170455626039
0.24	0.812658703466988	-0.509362831627475
0.25	0.633456134718624	-0.455243895247397
0.26	0.49018849798951	-0.283144448206235
0.27	0.30348632256971	-0.291904947837684
0.28	0.106826049067726	-0.0308490678574646
0.29	-0.0940733450464904	0.0423899250601595
