time	y	z
0	-0.0997473169118166	0.00307359502657692
0.01	0.156792127499743	-0.0850553940696472
0.02	0.487753413983803	-0.132530468519541
0.03	0.644617990281752	-0.319877614135749
0.04	0.964454811341928	-0.504111786178262
0.05	0.997923527914788	-0.6093513087869
0.06	1.14918277026898	-0.554895972076468
0.07	1.24455957458597	-0.731146657054009
0.08	1.51239402180499	-0.845118545271662
0.09	1.58351941846212	-0.894160644775968
0.1	1.6204603251169	-0.841299565568452
0.11	1.70805703225055	-0.950954065355798
0.12	1.72521765888779	-0.996573207997927
0.13	1.68019433333538	-0.987366918075405
0.14	1.60594051024055	-0.902262461860984
0.15	1.66316127349132	-1.06166162663914
0.16	1.56728757364736	-0.903323305146872
0.17	1.57939261944865	-1.02429697576054
0.18	1.37561901661529	-0.990562632205848
0.19	1.29585335905906	-0.94511465374971
0.2	1.16633327948673	-0.892096933847385
0.21	1.12166981331607	-0.624148479673615
0.22	0.885258617434519	-0.643247881127854
0.23	0.674257391289196	-0.427885744802385
0.24	0.534401954471316	-0.264875324350619
0.25	0.348207604298754	-0.215838837572189
0.26	0.0263648804277182	0.0521553100620458
