time	y	z
0	-0.0941962872166187	0.0762584622011633
0.01	0.252659303613585	-0.257090628030535
0.02	0.30951402311396	-0.382097519397599
0.03	0.469752788551175	-0.439063263648762
0.04	0.655614034264171	-0.583316621094362
0.05	0.603136762772049	-0.764420755362276
0.06	0.815033925721928	-0.841653353105725
0.07	0.803061067899216	-0.828396004142677
0.08	1.02367842475806	-0.85486125864423
0.09	1.01642474616464	-0.897183113812155
0.1	1.1133975721697	-0.953605969319646
0.11	1.18334098696569	-1.09523858538328
0.12	1.22512361248495	-1.0312633588984
0.13	1.08638564393701	-0.986801636960694
0.14	1.1973557072583	-0.975331400214039
0.15	1.15970592661301	-0.811649506308162
0.16	1.02910163338157	-0.826986316491697
0.17	1.14097215955022	-0.799542378164797
0.18	1.02984460639353	-0.669394184617071
0.19	0.908761684074219	-0.701573792299952
0.2	0.947584425545756	-0.571309806617368
0.21	0.71008257998763	-0.58450767182189
0.22	0.668452223791103	-0.483294324195567
0.23	0.59718542917707	-0.447281677654444
0.24	0.443737259002426	-0.201094434757605
0.25	0.244684334687853	-0.237957243902508
0.26	0.188248451438379	-0.0540459199174561
0.27	0.095205998653546	0.0528232827332667
