time	y	z
0	-0.0459534583147615	-0.0943161106700611
0.01	0.196912226332352	-0.355271067849697
0.02	0.355579589242116	-0.526373118469282
0.03	0.662312227608636	-0.720632795672341
0.04	0.744651871239767	-0.856192786814886
0.05	0.987281523831189	-0.928241353835065
0.06	1.02369372297078	-1.02330865020909
0.07	1.02400671199895	-0.906022824477835
0.08	1.08109739840031	-0.975375854957572
0.09	1.30361995843239	-1.09096077597128
0.1	1.26868981989101	-1.02254407403929
0.11	1.28238233106211	-1.00963589162298
0.12	1.2627112699952	-0.847465067742332
0.13	1.04034697504714	-0.767623604543933
0.14	1.00613577907905	-0.766177687480233
0.15	0.87236611736007	-0.676534271538876
0.16	0.819267764240503	-0.50038931148181
0.17	0.528394870813936	-0.291627340928095
0.18	0.401929919822142	-0.174947727300579
0.19	0.225299500599504	-0.062067497137744
0.2	-0.0545558402780443	0.0748452908028686
