time	y	z
0	0.0390904126223177	-0.0793292999698931
0.01	0.282806360599999	-0.174127520522818
0.02	0.658027063273928	-0.142941214110517
0.03	0.73788772856351	-0.287564050861684
0.04	1.0942934641718	-0.358997121613787
0.05	1.21814708539233	-0.540111892728278
0.06	1.32215941525064	-0.647779400164676
0.07	1.55810091700664	-0.556134471976611
0.08	1.66583313627893	-0.616555236239752
0.09	1.72641081104521	-0.802518007495721
0.1	1.84849954870943	-0.927408301346524
0.11	1.75649180811468	-0.95113179030604
0.12	1.75548189920373	-0.846457141287618
0.13	1.87082955686945	-0.983633398513021
0.14	1.84528014575545	-1.0580571202075
0.15	1.67715327523183	-0.921066550988032
0.16	1.56767294628339	-0.979433517986183
0.17	1.60198623370638	-0.927473396827374
0.18	1.34481644066982	-0.949746058087365
0.19	1.23638248450071	-0.793591697356511
0.2	1.04739391823403	-0.648835865756997
0.21	0.795412303484045	-0.506206154629816
0.22	0.657456648592941	-0.367388407345453
0.23	0.228802890534926	-0.326049330081647
0.24	0.0640711171086878	-0.059996910261406
