time	y	z
0	-0.0726882147602737	0.0420614653451469
0.01	0.249062663300571	-0.206079790220491
0.02	0.566303705239707	-0.377670762490817
0.03	0.696799705511111	-0.599561882137465
0.04	0.932111381228101	-0.590443407946112
0.05	1.08947778100205	-0.748311612370468
0.06	1.05255648269964	-0.938933415033352
0.07	1.25610712608323	-1.00978168646987
0.08	1.29085498339478	-1.05370839060401
0.09	1.29969731216908	-0.91659776605694
0.1	1.27671297502666	-0.899153002551014
0.11	1.43062170104086	-1.00255158071288
0.12	1.31641199753278	-0.879651802577863
0.13	1.38499007987771	-0.830871269039906
0.14	1.24796351203695	-0.922673109287929
0.15	1.20244099795533	-0.809645706682398
0.16	0.919255429348547	-0.573700413741027
0.17	0.845921035903525	-0.511685519358143
0.18	0.624515271939489	-0.382374485224547
0.19	0.458801031813063	-0.286361448622752
0.2	0.299474459916961	-0.247862429718205
0.21	0.093656021496281	0.0911864649253348
