time	y	z
0	-0.0716028605122119	0.0130467693158407
0.01	0.230831572950533	-0.0743532399806838
0.02	0.392652051993696	-0.213421371941121
0.03	0.529921306795513	-0.393327976844556
0.04	0.729820104098661	-0.435560939524822
0.05	0.852818905608839	-0.55630582929111
0.06	0.976502402858005	-0.688146700891603
0.07	1.09885387525132	-0.738996158371485
0.08	1.19502538033777	-0.750080705803699
0.09	1.19020018349418	-0.924743107387413
0.1	1.33953959829347	-0.839077601652644
0.11	1.40370973873436	-1.03329774093795
0.12	1.32277963797581	-1.0512797475947
0.13	1.42001866416714	-1.08144937693059
0.14	1.37241226008647	-1.02518935095227
0.15	1.38128506576196	-1.00861929003824
0.16	1.39626449758827	-0.889829429029221
0.17	1.29199762086403	-0.899826590431965
0.18	1.31405448269583	-0.831094697884639
0.19	1.29676248090514	-0.893239238845336
0.2	1.1895564367065	-0.904186087415614
0.21	1.14307432459683	-0.720556451003658
0.22	1.03240020188672	-0.733889711510593
0.23	0.928982252800033	-0.683120202614155
0.24	0.812096649408451	-0.491825715195489
0.25	0.703638798060608	-0.438858264693362
0.26	0.500892456234504	-0.411090405304357
0.27	0.34296429730491	-0.229757779636591
0.28	0.28285108383437	-0.153114683008926
0.29	0.0731221349909902	0.033144949123336
