time	y	z
0	0.0149267900269479	-0.040070350677574
0.01	0.135500400017574	-0.160066561284099
0.02	0.468579905620217	-0.33937659482764
0.03	0.563007365957275	-0.462673250745007
0.04	0.654282886731997	-0.686272643297609
0.05	0.907610422270372	-0.731427013408732
0.06	0.898859466457367	-0.750940236235956
0.07	1.12092381812856	-0.944587065117144
0.08	1.13845841583461	-0.979048843191495
0.09	1.27944607753828	-1.04200783901723
0.1	1.21756365230307	-0.894106730854951
0.11	1.25260070332289	-1.00061663369832
0.12	1.24983393844627	-0.977341908218747
0.13	1.25655756999217	-0.945499590014583
0.14	1.20464951710738	-0.898566964716508
0.15	1.25633924380876	-0.949203742005802
0.16	1.14835247099921	-0.947340697019253
0.17	1.0677884194687	-0.863285822511735
0.18	1.10898378416188	-0.650854241666421
0.19	0.970821199038625	-0.684647487383215
0.2	0.78092421236448	-0.598688786737722
0.21	0.705257284372673	-0.483069129372832
0.22	0.503009767316654	-0.281720681429627
0.23	0.422274763090908	-0.272572302586497
0.24	0.105450214648247	-0.068202153351071
0.25	-0.0429097279906273	0.0375026007867598
