time	y	z
0	0.0117923157755286	-0.0106603693470986
0.01	0.238954577633154	-0.0620627795515565
0.02	0.399421387753035	-0.357142781431557
0.03	0.625973145494936	-0.34684459659437
0.04	0.845130682415846	-0.526410255391587
0.05	0.917228065236446	-0.64341644019381
0.06	1.1794183376478	-0.829067306300369
0.07	1.15854950538617	-0.737666086061133
0.08	1.27343026482397	-0.893355252940195
0.09	1.32061533599044	-1.01896808951889
0.1	1.45106029342601	-1.01189296220846
0.11	1.49041308581299	-1.01052636760956
0.12	1.40340802078135	-0.997551931128859
0.13	1.43962237967579	-1.0046342459435
0.14	1.51641656355674	-0.997852781446653
0.15	1.46256391812931	-0.967378620607332
0.16	1.39355991104514	-0.911107570468527
0.17	1.21495954059776	-0.846746765398168
0.18	1.09823352645617	-0.692453410109379
0.19	0.929885967672776	-0.631144962011765
0.2	0.89358271165337	-0.630404453086031
0.21	0.611048074782593	-0.518489446480357
0.22	0.391890524076815	-0.206168070223983
0.23	0.270739373649444	-0.0815121750683098
0.24	-0.0778279722202569	-0.0538930819239965
