time	y
0	0.0619888508115994
0.01	0.266732721617555
0.02	0.36017268207339
0.03	0.545528170531813
0.04	0.522956231326062
0.05	0.677396531114521
0.06	0.798325758352477
0.07	0.674078125606707
0.08	0.84502445780603
0.09	0.745418436588775
0.1	0.689750194506846
0.11	0.66030308762628
0.12	0.761142620600843
0.13	0.714350492548734
0.14	0.601017712234924
0.15	0.51576051076478
0.16	0.487014193867837
0.17	0.46126505225771
0.18	0.24447420667284
0.19	0.137624481087295
0.2	0.103026621174157
0.21	-0.0665408755367741
