time	y
0	0.0969313685295184
0.01	0.412195772254256
0.02	0.57696204391141
0.03	0.860911704554702
0.04	1.06707876961105
0.05	1.15496645119596
0.06	1.18627131335382
0.07	1.38907685798491
0.08	1.36785198793689
0.09	1.24959286284634
0.1	1.37512689055924
0.11	1.31293524165786
0.12	1.27444084842898
0.13	1.16841709702653
0.14	1.20630013861846
0.15	1.10481311126955
0.16	0.920927182794025
0.17	0.809282185895983
0.18	0.785671722130137
0.19	0.621045416525417
0.2	0.447325277355431
0.21	0.399953304397401
0.22	0.256130094931846
0.23	0.243010804006543
0.24	0.0977784747603092
0.25	-0.086087739994712
