time	y
0	0.0244617359133696
0.01	0.155969303547043
0.02	0.269987627232461
0.03	0.485754261909799
0.04	0.600650801981534
0.05	0.85641888246781
0.06	0.951201748561611
0.07	1.23126488425915
0.08	1.31084354111375
0.09	1.4221536353789
0.1	1.41766555417608
0.11	1.5877311269202
0.12	1.63400701376306
0.13	1.68601276337282
0.14	1.93214005109584
0.15	1.85063993929936
0.16	1.945797194942
0.17	1.8833950399395
0.18	1.81457447186394
0.19	1.82735229984338
0.2	1.79104412315832
0.21	1.68799038813783
0.22	1.46145472753326
0.23	1.31975149643137
0.24	1.09484990590322
0.25	0.814321859541009
0.26	0.356030144897231
0.27	0.0312087632971288
