time	y
0	0.0565546142110105
0.01	0.234248736637145
0.02	0.57551032901809
0.03	0.775310825437901
0.04	0.961499836615768
0.05	1.26950458640996
0.06	1.43483711447201
0.07	1.54251973299568
0.08	1.5775877396065
0.09	1.72264708710369
0.1	1.63636784580252
0.11	1.76007804521451
0.12	1.66705345391132
0.13	1.61381450393604
0.14	1.72917125036246
0.15	1.63024158258639
0.16	1.62639525922402
0.17	1.39954519250938
0.18	1.40214479949993
0.19	1.38407714224019
0.2	1.25092849209459
0.21	1.12124004607837
0.22	0.996003005157509
0.23	0.900348037122038
0.24	0.681614780164838
0.25	0.550271590524017
0.26	0.370402184878439
0.27	0.211925934266843
0.28	0.14980944983813
0.29	0.0697036979032827
