time	y
0	-0.00675187886530524
0.01	0.0717674813621247
0.02	0.314536582991791
0.03	0.472308715331999
0.04	0.634879855433096
0.05	0.860403964812238
0.06	0.809727295403776
0.07	1.0628733870875
0.08	1.22973615324506
0.09	1.17908704836713
0.1	1.41079338673158
0.11	1.46291574964348
0.12	1.6108199140879
0.13	1.57530550242129
0.14	1.71600382197758
0.15	1.72376270310059
0.16	1.60977693534897
0.17	1.61570105273265
0.18	1.72015901262004
0.19	1.69990946376476
0.2	1.53427035043806
0.21	1.58049259380739
0.22	1.36451974980038
0.23	1.25263303686577
0.24	1.17506866294006
0.25	0.913410392964916
0.26	0.792012037899432
0.27	0.587038671280543
0.28	0.219474258931176
0.29	0.022943102830154
