time	y
0	0.0290438743570927
0.01	0.0583667401299444
0.02	0.330824342587513
0.03	0.388209149271442
0.04	0.568817291968535
0.05	0.824291368521862
0.06	0.986846806277728
0.07	1.01273468661262
0.08	1.20050310153468
0.09	1.30737579585144
0.1	1.53855148558425
0.11	1.61181420605733
0.12	1.7536183034229
0.13	1.70941917346098
0.14	1.77002551971457
0.15	1.97784586710638
0.16	1.89840198670682
0.17	1.98076723401066
0.18	1.86458209584213
0.19	1.73519333778731
0.2	1.76310640060524
0.21	1.49960951661757
0.22	1.3154698411029
0.23	1.0093256530656
0.24	0.559377813481959
0.25	0.0782822432395725
