time	y
0	-0.0294591656255842
0.01	0.279516024528234
0.02	0.593507785353954
0.03	0.592326219297262
0.04	0.766649945367162
0.05	0.973971205963985
0.06	0.881215508172033
0.07	1.10417609667444
0.08	1.10707638395146
0.09	1.03871530378894
0.1	0.958291074821435
0.11	0.930572160565531
0.12	0.873244423078757
0.13	0.971523878562453
0.14	0.875473425325222
0.15	0.770262363937421
0.16	0.678677461628739
0.17	0.579728590153142
0.18	0.617389474508874
0.19	0.467316369252601
0.2	0.313842846171981
0.21	0.166620720901897
0.22	0.189603462229743
0.23	0.106520418286365
0.24	0.00251053116891406
