time	y
0	0.0569547939969482
0.01	0.174890486664523
0.02	0.206679522551362
0.03	0.354623236111192
0.04	0.551740615578093
0.05	0.717103924229528
0.06	0.94540325296663
0.07	1.10246533375569
0.08	1.16632114437213
0.09	1.26151796157191
0.1	1.50972087897064
0.11	1.57188845457177
0.12	1.73341674600635
0.13	1.75941090944163
0.14	1.88705331677216
0.15	1.94284598922087
0.16	1.82569929086442
0.17	1.80822204752813
0.18	1.80105643993426
0.19	1.64459144576945
0.2	1.57947877946855
0.21	1.31768049171443
0.22	0.857442829667016
0.23	0.47878230920687
0.24	-0.075417234379169
