time	y
0	0.0318779127441527
0.01	0.254726112084815
0.02	0.482080472361839
0.03	0.549135512529091
0.04	0.884242864285948
0.05	1.01131235115554
0.06	1.11115367424014
0.07	1.33185877824606
0.08	1.442379648571
0.09	1.52189070235264
0.1	1.63102565872816
0.11	1.58261251624445
0.12	1.66972129419438
0.13	1.56734065377142
0.14	1.6228048829584
0.15	1.46603663384344
0.16	1.38157812372337
0.17	1.31805694066753
0.18	1.17094742926893
0.19	0.84065279104137
0.2	0.613020125854353
0.21	0.372922221108712
0.22	-0.0113354618910314
