time	y
0	0.0445508978516882
0.01	0.344195464557687
0.02	0.545837797339971
0.03	0.702495166348745
0.04	0.846255773991888
0.05	0.983531645282004
0.06	0.976963933616724
0.07	1.1165288457093
0.08	1.18465324661732
0.09	1.16599696083912
0.1	1.12675990173946
0.11	1.25590481354747
0.12	1.04360123724408
0.13	1.05919494700017
0.14	0.933386311896825
0.15	0.87553883955245
0.16	0.794507117208253
0.17	0.788418257721756
0.18	0.790614082178735
0.19	0.506034432178909
0.2	0.471826980055486
0.21	0.336859496492744
0.22	0.243825935724383
0.23	0.0659640321086295
0.24	-0.0351693863142083
